year,issue_label,item_type,title,url,keyword,keyword_raw,keyword_norm,keyword_final,keyword_pl,keyword_norm_auto,keyword_concept_auto
2009,1/2009 vol. 148,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wykorzystanie-genogramu-we-wspolczesnych-nurtach-terapii-rodzin-65-76,153752,0,1.html",narrations,narrations,narrations,narrations,narrations,narrations,narrations
2009,1/2009 vol. 148,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Wykorzystanie-genogramu-we-wspolczesnych-nurtach-terapii-rodzin-65-76,153752,0,1.html",family therapy,family therapy,family therapy,family therapy,terapia rodzinna,terapia rodzinna,terapia_rodzinna
2009,1/2009 vol. 148,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Godne-zycie-a-zaburzenia-odzywiania-sie-77-88,153753,0,1.html",eating disorders,eating disorders,eating disorders,eating disorders,eating disorders,eating disorders,eating disorders
2009,1/2009 vol. 148,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Godne-zycie-a-zaburzenia-odzywiania-sie-77-88,153753,0,1.html",dignity,dignity,dignity,dignity,dignity,dignity,dignity
2009,1/2009 vol. 148,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Godne-zycie-a-zaburzenia-odzywiania-sie-77-88,153753,0,1.html",workshop,workshop,workshop,workshop,workshop,workshop,workshop
2009,1/2009 vol. 148,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Milosc-wczoraj-i-dzis-89-94,153754,0,1.html",love,love,love,love,love,love,love
2009,1/2009 vol. 148,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Milosc-wczoraj-i-dzis-89-94,153754,0,1.html",attributes,attributes,attributes,attributes,attributes,attributes,attributes
2009,1/2009 vol. 148,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",borderline,borderline,borderline,borderline,borderline,borderline,borderline
2009,1/2009 vol. 148,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",personality,personality,personality,personality,personality,personality,zaburzenia_osobowosci
2009,1/2009 vol. 148,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",disorder,disorder,disorder,disorder,disorder,disorder,disorder
2009,1/2009 vol. 148,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa
2009,1/2009 vol. 148,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu
2009,1/2009 vol. 148,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny
2009,1/2009 vol. 148,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",Szekspir,Szekspir,Szekspir,Szekspir,Szekspir,szekspir,szekspir
2009,1/2009 vol. 148,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",terapia par,terapia par,terapia par,terapia par,terapia par,terapia par,terapia par
2009,1/2009 vol. 148,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoterapia_psychodynamiczna
2009,1/2009 vol. 148,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrozenia zawodowe terapeutow,zagrozenia zawodowe terapeutow
2009,1/2009 vol. 148,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty,samotnosc terapeuty,samotnosc terapeuty
2009,1/2009 vol. 148,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem
2009,1/2009 vol. 148,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastepczy wzrost potraumatyczny,zastepczy wzrost potraumatyczny
2009,1/2009 vol. 148,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma,zastepcza trauma,zastepcza trauma
2010,1/2010 vol. 152,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodynamiczne-rozumienie-macierzynstwa-implikacje-dla-pracy-klinicznej-5-19,153780,0,1.html",pregnancy,pregnancy,pregnancy,pregnancy,pregnancy,pregnancy,pregnancy
2010,1/2010 vol. 152,UNKNOWN,Streszczenie,"https://www.psychoterapiaptp.pl/Psychodynamiczne-rozumienie-macierzynstwa-implikacje-dla-pracy-klinicznej-5-19,153780,0,1.html",maternity,maternity,maternity,maternity,maternity,maternity,maternity
2010,1/2010 vol. 152,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",borderline,borderline,borderline,borderline,borderline,borderline,borderline
2010,1/2010 vol. 152,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",personality,personality,personality,personality,personality,personality,zaburzenia_osobowosci
2010,1/2010 vol. 152,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",disorder,disorder,disorder,disorder,disorder,disorder,disorder
2010,1/2010 vol. 152,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa
2010,1/2010 vol. 152,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu
2010,1/2010 vol. 152,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny
2010,1/2010 vol. 152,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",Szekspir,Szekspir,Szekspir,Szekspir,Szekspir,szekspir,szekspir
2010,1/2010 vol. 152,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",terapia par,terapia par,terapia par,terapia par,terapia par,terapia par,terapia par
2010,1/2010 vol. 152,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoterapia_psychodynamiczna
2010,1/2010 vol. 152,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrozenia zawodowe terapeutow,zagrozenia zawodowe terapeutow
2010,1/2010 vol. 152,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty,samotnosc terapeuty,samotnosc terapeuty
2010,1/2010 vol. 152,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem
2010,1/2010 vol. 152,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastepczy wzrost potraumatyczny,zastepczy wzrost potraumatyczny
2010,1/2010 vol. 152,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma,zastepcza trauma,zastepcza trauma
2011,1/2011 vol. 156,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",borderline,borderline,borderline,borderline,borderline,borderline,borderline
2011,1/2011 vol. 156,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",personality,personality,personality,personality,personality,personality,zaburzenia_osobowosci
2011,1/2011 vol. 156,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",disorder,disorder,disorder,disorder,disorder,disorder,disorder
2011,1/2011 vol. 156,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa,perspektywa rozwojowa
2011,1/2011 vol. 156,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu,integracja ciała i umysłu
2011,1/2011 vol. 156,UNKNOWN,Ciało w psychoterapii. Natura i funkcja integracji ciała i umysłu w pracy psychoterapeutycznej na podstawie studium przypadku w pierwszym roku psychoterapii,"https://www.psychoterapiaptp.pl/Cialo-w-psychoterapii-Natura-i-funkcja-integracji-ciala-i-umyslu-w-pracy-psychoterapeutycznej,209818,0,1.html",kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny,kryzys relacyjny
2011,1/2011 vol. 156,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",Szekspir,Szekspir,Szekspir,Szekspir,Szekspir,szekspir,szekspir
2011,1/2011 vol. 156,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",terapia par,terapia par,terapia par,terapia par,terapia par,terapia par,terapia par
2011,1/2011 vol. 156,UNKNOWN,Śnienie małżeństwa. „Sen nocy letniej” jako mapa terapeuty par,"https://www.psychoterapiaptp.pl/Snienie-malzenstwa-Sen-nocy-letniej-jako-mapa-terapeuty-par,200642,0,1.html",psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoanalityczna terapia par,psychoterapia_psychodynamiczna
2011,1/2011 vol. 156,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrożenia zawodowe terapeutów,zagrozenia zawodowe terapeutow,zagrozenia zawodowe terapeutow
2011,1/2011 vol. 156,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty,samotność terapeuty,samotnosc terapeuty,samotnosc terapeuty
2011,1/2011 vol. 156,UNKNOWN,Zagrożenia zawodowe terapeutów,"https://www.psychoterapiaptp.pl/Zagrozenia-zawodowe-terapeutow,206032,0,1.html",kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem,kontakt seksualny z klientem
2011,1/2011 vol. 156,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastępczy wzrost potraumatyczny,zastepczy wzrost potraumatyczny,zastepczy wzrost potraumatyczny
2011,1/2011 vol. 156,UNKNOWN,Czy korzysta tylko pacjent? Potencjalny wpływ pracy z osobami z traumą — na terapeutę,"https://www.psychoterapiaptp.pl/Czy-korzysta-tylko-pacjent-Potencjalny-wplyw-pracy-z-osobami-z-trauma-na-terapeute,200100,0,1.html",zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma,zastępcza trauma,zastepcza trauma,zastepcza trauma
2012,1/2012 vol. 160,UNKNOWN,Analiza przypadku pacjentki z zaburzeniami osobowości typu borderline hospitalizowanej na Oddziale Leczenia Zaburzeń Osobowości i Nerwic 53-63,"https://www.psychoterapiaptp.pl/Analiza-przypadku-pacjentki-z-zaburzeniami-osobowosci-typu-borderline-hospitalizowanej,153744,0,1.html",borderline,borderline,borderline,borderline,borderline,borderline,borderline
