article_id,article_url,year,analysis_period_order,analysis_period,title,n_keyword_records,n_unique_concepts,concepts
153196,"https://www.archivespp.pl/Whole-body-cryotherapy-as-a-novel-adjuvant-therapy-for-depression-and-anxiety,153196,0,2.html",2008,1,2005-2009,Whole body cryotherapy as a novel adjuvant therapy for depression and anxiety,4,4,lęk i zaburzenia lękowe | novel terapia | schizofrenia i zaburzenia psychotyczne | zaburzenia odżywiania i obraz ciała
153197,"https://www.archivespp.pl/The-influence-of-psychodynamic-psychotherapy-on-depressive-symptoms-a-follow-up-study,153197,0,2.html",2008,1,2005-2009,The influence of psychodynamic psychotherapy on depressive symptoms - a follow up study.,3,3,lęk i zaburzenia lękowe | schizofrenia i zaburzenia psychotyczne | zaburzenia osobowości i cechy osobowości
153198,"https://www.archivespp.pl/Mood-and-emotional-symptoms-in-eating-disordered-patients,153198,0,2.html",2008,1,2005-2009,Mood and emotional symptoms in eating disordered patients,4,3,lęk i zaburzenia lękowe | schizofrenia i zaburzenia psychotyczne | zaburzenia odżywiania i obraz ciała
153199,"https://www.archivespp.pl/Family-therapy-of-children-and-adolescents-in-the-psychiatric-unit-possibilities,153199,0,2.html",2008,1,2005-2009,Family therapy of children and adolescents in the psychiatric unit - possibilities and limits,3,2,"historia, pamięć i trauma zbiorowa | zaburzenia osobowości i cechy osobowości"
153201,"https://www.archivespp.pl/Lifetime-anxiety-and-substance-use-disorder-comorbidity-in-bipolar-disorder-and-its,153201,0,2.html",2008,1,2005-2009,Lifetime anxiety and substance use disorder comorbidity in bipolar disorder and its relationship to selected variables. Gender and bipolar subtype differences in comorbidity.,4,4,choroby somatyczne i współchorobowość medyczna | depresja i zaburzenia depresyjne | lęk i zaburzenia lękowe | zaburzenia używania substancji i uzależnienia
153202,"https://www.archivespp.pl/Self-image-of-girls-with-different-subtypes-of-eating-disorders,153202,0,2.html",2008,1,2005-2009,Self-image of girls with different subtypes of eating disorders,2,2,"samoocena, tożsamość i obraz siebie | zaburzenia odżywiania i obraz ciała"
153203,"https://www.archivespp.pl/Olfactory-obsessions-individual-cases-or-one-of-the-symptoms-of-obsessive-compulsive,153203,0,2.html",2008,1,2005-2009,Olfactory obsessions - individual cases or one of the symptoms of obsessive-compulsive disorder? An analysis of 2 clinical cases,4,3,depresja i zaburzenia depresyjne | klasyfikacje diagnostyczne i systemy nozologiczne | zaburzenie obsesyjno-kompulsyjne i pokrewne
153204,"https://www.archivespp.pl/Cognitive-dysfunctions-in-patients-with-alcohol-dependence,153204,0,2.html",2008,1,2005-2009,Cognitive dysfunctions in patients with alcohol dependence,3,3,schizofrenia i zaburzenia psychotyczne | zaburzenia neurorozwojowe i autyzm | zaburzenia używania substancji i uzależnienia
153205,"https://www.archivespp.pl/PAX-6-gene-promoter-polymorphism-and-other-factors-involved-in-brain-atrophy-in-alcohol,153205,0,2.html",2008,1,2005-2009,PAX-6 gene promoter polymorphism and other factors involved in brain atrophy in alcohol dependent patients.,3,3,"cerebral and cerebellar atrophy | neurobiologia, genetyka i biomarkery | zaburzenia używania substancji i uzależnienia"
153206,"https://www.archivespp.pl/Why-does-psychotherapy-need-postmodernism-,153206,0,2.html",2008,1,2005-2009,Why does psychotherapy need postmodernism?,2,2,funkcjonowanie społeczne i wsparcie społeczne | postmodernizm
153207,"https://www.archivespp.pl/The-motivational-factors-of-activity-versus-helplessness-and-the-psychotherapeutic,153207,0,2.html",2008,1,2005-2009,The motivational factors of activity versus helplessness and the psychotherapeutic change,5,5,"activity | change | helplessness | samoocena, tożsamość i obraz siebie | zaburzenia osobowości i cechy osobowości"
153208,"https://www.archivespp.pl/Ethical-dilemmas-of-family-therapy-in-the-adolescent-psychiatric-ward,153208,0,2.html",2008,1,2005-2009,Ethical dilemmas of family therapy in the adolescent psychiatric ward,3,3,"etyka, prawo i polityka zdrowotna | historia, pamięć i trauma zbiorowa | zaburzenia osobowości i cechy osobowości"
153209,"https://www.archivespp.pl/Symbolic-function-of-medication-a-case-report,153209,0,2.html",2008,1,2005-2009,Symbolic function of medication - a case report,2,2,psychoanaliza i podejście psychodynamiczne | schizofrenia i zaburzenia psychotyczne
153211,"https://www.archivespp.pl/The-outcome-of-inpatient-psychotherapy-and-the-duration-of-previous-psychotherapy,153211,0,2.html",2008,1,2005-2009,The outcome of inpatient psychotherapy and the duration of previous psychotherapy treatment,5,1,zaburzenia osobowości i cechy osobowości
153212,"https://www.archivespp.pl/High-neuroticism-measured-by-NEO-FFI-in-bipolar-disorder-is-associated-with-mixed,153212,0,2.html",2008,1,2005-2009,High neuroticism (measured by NEO-FFI) in bipolar disorder is associated with mixed state but not with rapid cycling,5,4,depresja i zaburzenia depresyjne | mixed state | rapid cycling | zaburzenia osobowości i cechy osobowości
153213,"https://www.archivespp.pl/Changes-in-defence-mechanisms-of-people-suffering-from-psychotic-disorders-and-receiving,153213,0,2.html",2008,1,2005-2009,Changes in defence mechanisms of people suffering from psychotic disorders and receiving therapy in the Day Treatment Centre,3,3,psychoanaliza i podejście psychodynamiczne | schizofrenia i zaburzenia psychotyczne | zaburzenia osobowości i cechy osobowości
153214,"https://www.archivespp.pl/The-study-on-the-occurrence-of-the-22q11-2-deletion-in-patients-affected-with-a-psychiatric,153214,0,2.html",2008,1,2005-2009,The study on the occurrence of the 22q11.2 deletion in patients affected with a psychiatric disease,2,2,cechy fenotypowe | schizofrenia i zaburzenia psychotyczne
153215,"https://www.archivespp.pl/Anorexia-nervosa-and-emotional-symptoms-a-cross-cultural-study,153215,0,2.html",2008,1,2005-2009,Anorexia nervosa and emotional symptoms: a cross-cultural study,3,3,"emocje, afekt i regulacja emocji | metodologia badań i projekt badawczy | zaburzenia odżywiania i obraz ciała"
153216,"https://www.archivespp.pl/Changes-in-decision-making-capacity-during-illness-a-review-and-case-report-with,153216,0,2.html",2008,1,2005-2009,Changes in decision making capacity during illness: a review and case report with implications,2,2,"competence | etyka, prawo i polityka zdrowotna"
153217,"https://www.archivespp.pl/Women-with-breast-cancer-relationships-between-social-factors-involving-anxiety-and,153217,0,2.html",2008,1,2005-2009,Women with breast cancer: relationships between social factors involving anxiety and depression,3,3,choroby somatyczne i współchorobowość medyczna | lęk i zaburzenia lękowe | schizofrenia i zaburzenia psychotyczne
153218,"https://www.archivespp.pl/Contemporary-picture-of-women-s-unemployment-Personality-conditioning-of-unemployment,153218,0,2.html",2008,1,2005-2009,Contemporary picture of women's unemployment. Personality conditioning of unemployment and its consequences for psychic health,3,3,"funkcjonowanie społeczne i wsparcie społeczne | samoocena, tożsamość i obraz siebie | unemployment"
153219,"https://www.archivespp.pl/Attitudes-of-doctors-and-nurses-to-suffering,153219,0,2.html",2008,1,2005-2009,Attitudes of doctors and nurses to suffering,3,3,"choroby somatyczne i współchorobowość medyczna | cierpienie | postawy, stigma i przekonania"
153221,"https://www.archivespp.pl/Psychotherapy-of-small-children,153221,0,2.html",2009,1,2005-2009,Psychotherapy of small children,1,1,zaburzenia osobowości i cechy osobowości
153222,"https://www.archivespp.pl/Psychotherapy-effectiveness-and-the-possibility-of-personality-traits-changes-depending,153222,0,2.html",2009,1,2005-2009,Psychotherapy effectiveness and the possibility of personality traits changes depending on the patients' age,3,3,schizofrenia i zaburzenia psychotyczne | wiek pacjentów | zaburzenia osobowości i cechy osobowości
153223,"https://www.archivespp.pl/KON-2006-NEUROTIC-PERSONALITY-QUESTIONNAIRE,153223,0,2.html",2009,1,2005-2009,KON-2006 NEUROTIC PERSONALITY QUESTIONNAIRE,3,2,"neurobiologia, genetyka i biomarkery | zaburzenia osobowości i cechy osobowości"
153224,"https://www.archivespp.pl/Desensitization-of-conflicted-feelings-using-the-ATOS-to-measure-early-change-in,153224,0,2.html",2009,1,2005-2009,Desensitization of conflicted feelings: using the ATOS to measure early change in a single-case affect phobia therapy treatment,2,2,lęk i zaburzenia lękowe | zaburzenia osobowości i cechy osobowości
153225,"https://www.archivespp.pl/Application-of-the-concept-of-egosyntonicity-to-the-assessment-of-anorexic-patients,153225,0,2.html",2009,1,2005-2009,Application of the concept of egosyntonicity to the assessment of anorexic patients' competence,4,4,"capacity | egosyntoniczność | samoocena, tożsamość i obraz siebie | zaburzenia odżywiania i obraz ciała"
153226,"https://www.archivespp.pl/Mother-s-perception-of-their-closeness-caregiving-and-intrusiveness-toward-adult,153226,0,2.html",2009,1,2005-2009,Mother's perception of their closeness-caregiving and intrusiveness toward adult sons with a diagnosis of schizophrenia or drug addiction,3,3,schizofrenia i zaburzenia psychotyczne | zaburzenia osobowości i cechy osobowości | zaburzenia używania substancji i uzależnienia
153227,"https://www.archivespp.pl/The-impact-of-alcohol-dependence-on-the-course-and-psychopathology-of-schizophrenia,153227,0,2.html",2009,1,2005-2009,The impact of alcohol dependence on the course and psychopathology of schizophrenia,3,3,choroby somatyczne i współchorobowość medyczna | schizofrenia i zaburzenia psychotyczne | zaburzenia używania substancji i uzależnienia
153228,"https://www.archivespp.pl/Psychodynamic-psychopharmacology-concept-by-D-Mintz-and-B-Belnap-discussion-of-the,153228,0,2.html",2009,1,2005-2009,Psychodynamic psychopharmacology concept by D. Mintz and B. Belnap - discussion of the discipline in relation to treatment-resistant patients,3,3,"samoocena, tożsamość i obraz siebie | schizofrenia i zaburzenia psychotyczne | zaburzenia osobowości i cechy osobowości"
153229,"https://www.archivespp.pl/Working-memory-and-executive-functions-in-hyperthyroid-patients-with-Graves-disease,153229,0,2.html",2009,1,2005-2009,Working memory and executive functions in hyperthyroid patients with Graves' disease,3,2,hyperthyroidism | zaburzenia neurorozwojowe i autyzm
153230,"https://www.archivespp.pl/Guilt-in-psychotherapy-ideological-connection,153230,0,2.html",2009,1,2005-2009,Guilt in psychotherapy: ideological* connection,3,3,"emocje, afekt i regulacja emocji | religia, duchowość i egzystencja | zaburzenia osobowości i cechy osobowości"
153231,"https://www.archivespp.pl/MASTERY-AGGRESSION-AND-NARCISSISM-A-contribution-to-psychoanalytic-drive-theory,153231,0,2.html",2009,1,2005-2009,"MASTERY, AGGRESSION AND NARCISSISM : A contribution to psychoanalytic drive theory",4,4,"poczucie sprawstwa | psychoanaliza i podejście psychodynamiczne | samoocena, tożsamość i obraz siebie | zaburzenia seksualne i seksualność kliniczna"
153232,"https://www.archivespp.pl/Cardiac-syndrome-X-from-a-psychosomatic-point-of-view,153232,0,2.html",2009,1,2005-2009,Cardiac syndrome X from a psychosomatic point of view,3,3,"choroby sercowo-naczyniowe | kobiety, ciąża i zdrowie okołoporodowe | zaburzenia dysocjacyjne i somatoformiczne"
153233,"https://www.archivespp.pl/From-monologue-towards-therapeutic-dialogue-Some-remarks-about-systemic-family-consultations,153233,0,2.html",2009,1,2005-2009,From monologue towards therapeutic dialogue. Some remarks about systemic family consultations in a psychiatric in-patient ward,4,4,depresja i zaburzenia depresyjne | schizofrenia i zaburzenia psychotyczne | terapia | zaburzenia osobowości i cechy osobowości
153234,"https://www.archivespp.pl/Change-in-the-frequency-of-consultations-concerning-eating-disorders-in-the-Department,153234,0,2.html",2009,1,2005-2009,Change in the frequency of consultations concerning eating disorders in the Department of Child and Adolescent Psychiatry in Krakow (Poland) in the years 1988 - 2004,2,2,epidemiologia i rozpowszechnienie | zaburzenia odżywiania i obraz ciała
153235,"https://www.archivespp.pl/Change-in-self-image-in-the-population-of-adolescents-in-15-years-a-comparative-study,153235,0,2.html",2009,1,2005-2009,Change in self-image in the population of adolescents in 15 years - a comparative study,3,3,"depresja i zaburzenia depresyjne | metodologia badań i projekt badawczy | samoocena, tożsamość i obraz siebie"
153236,"https://www.archivespp.pl/Demographic-social-and-clinical-variables-of-anticipated-and-experienced-stigma-of,153236,0,2.html",2009,1,2005-2009,"Demographic, social and clinical variables of anticipated and experienced stigma of mental illness",3,3,"funkcjonowanie społeczne i wsparcie społeczne | ryzyko, czynniki ochronne i predyktory | schizofrenia i zaburzenia psychotyczne"
153237,"https://www.archivespp.pl/q1Bipolar-spectrum-features-in-drug-resistant-unipolar-depression-patients-TRES-DEP,153237,0,2.html",2009,1,2005-2009,q1Bipolar spectrum features in drug resistant unipolar depression patients : TRES-DEP pilot study,5,3,depresja i zaburzenia depresyjne | schizofrenia i zaburzenia psychotyczne | zaburzenie afektywne dwubiegunowe
153238,"https://www.archivespp.pl/Molecular-analysis-of-the-corticotropin-releasing-hormone-receptor-type-2-gene-fragment,153238,0,2.html",2009,1,2005-2009,Molecular analysis of the corticotropin- releasing hormone receptor type 2 gene fragment in anorexia nervosa,2,2,"neurobiologia, genetyka i biomarkery | zaburzenia odżywiania i obraz ciała"
153239,"https://www.archivespp.pl/Current-trends-in-pharmacological-treatment-of-schizophrenia-presented-on-the-XIV,153239,0,2.html",2009,1,2005-2009,Current trends in pharmacological treatment of schizophrenia presented on the XIV World Congress of Psychiatry,4,3,"praca, edukacja i funkcjonowanie zawodowe | przestrzeganie zaleceń i współpraca w leczeniu | schizofrenia i zaburzenia psychotyczne"
153240,"https://www.archivespp.pl/Will-neuroscience-account-for-the-psychotherapeutic-outcome-in-schizophrenia-,153240,0,2.html",2009,1,2005-2009,Will neuroscience account for the psychotherapeutic outcome in schizophrenia?,3,3,"neurobiologia, genetyka i biomarkery | schizofrenia i zaburzenia psychotyczne | zaburzenia osobowości i cechy osobowości"
