keyword_semantic_id,keyword_final_en,keyword_final_polish,n_keyword_records,n_articles,n_raw_variants,n_norm_variants,first_year,last_year,review_flag
app_sem_1233,psychological flow,psychologiczny flow,1,1,1,1,2021,2021,translation_review
app_sem_1234,psychological gender,psychologiczny płeć,1,1,1,1,2022,2022,ok
app_sem_1235,psychological hardiness,psychologiczny hardiness,1,1,1,1,2022,2022,translation_review
app_sem_1236,psychological help,psychologiczny help,1,1,1,1,2025,2025,translation_review
app_sem_1237,psychological immunity,psychologiczny immunity,1,1,1,1,2021,2021,translation_review
app_sem_1238,psychological interventions,psychologiczny interventions,1,1,1,1,2017,2017,translation_review
app_sem_1239,psychological measurement,psychologiczny measurement,1,1,1,1,2024,2024,translation_review
app_sem_1240,psychological predictors,psychologiczny predictors,1,1,1,1,2014,2014,translation_review
app_sem_1241,psychological resources,psychologiczny resources,1,1,1,1,2021,2021,translation_review
app_sem_1242,psychological stress,stres psychologiczny,1,1,1,1,2016,2016,ok
app_sem_1244,psychological traits,psychologiczny traits,1,1,1,1,2013,2013,translation_review
app_sem_1247,psychometric evaluation,psychometric evaluation,1,1,1,1,2023,2023,translation_review
app_sem_1249,psychometric scales,psychometric scales,1,1,1,1,2005,2005,translation_review
app_sem_1250,psychometric value,psychometric value,1,1,1,1,2024,2024,translation_review
app_sem_1251,psychopathological dimensions,psychopathological dimensions,1,1,1,1,2007,2007,translation_review
app_sem_1253,psychopathology of adolescence,psychopathology of adolescence,1,1,1,1,2020,2020,translation_review
app_sem_1254,psychophysical wellbeing,psychophysical wellbeing,1,1,1,1,2016,2016,translation_review
app_sem_1257,psychosocial functioning,psychosocial functioning,1,1,1,1,2006,2006,translation_review
app_sem_1258,psychosocial impact,psychospołeczny impact,1,1,1,1,2025,2025,translation_review
app_sem_1259,psychosocial support,psychosocial support,1,1,1,1,2016,2016,translation_review
app_sem_1260,psychosocial support for refugees,psychosocial support for refugees,1,1,1,1,2022,2022,translation_review
app_sem_1262,psychosomatic symptom,psychosomatyczny objaw,1,1,1,1,2012,2012,semantic_merge_audit
app_sem_1263,psychosomatic therapy,psychosomatyczny terapia,1,1,1,1,2011,2011,ok
app_sem_1264,psychosurgery,psychosurgery,1,1,1,1,2012,2012,translation_review
app_sem_1265,psychotherapeutic factor,psychotherapeutic czynnik,1,1,1,1,2005,2005,semantic_merge_audit|translation_review
app_sem_1266,psychotherapeutic process,proces psychoterapeutyczny,1,1,1,1,2005,2005,semantic_merge_audit
app_sem_1268,psychotherapeutic treatment of mental illness,psychotherapeutic leczenie of psychiczny illness,1,1,1,1,2018,2018,translation_review
app_sem_1271,psychotherapy effectiveness,psychoterapia skuteczność,1,1,1,1,2009,2009,ok
app_sem_1274,psychotherapy process,proces psychoterapii,1,1,1,1,2009,2009,ok
app_sem_1276,psychotherapy techniques,psychoterapia techniques,1,1,1,1,2023,2023,translation_review
app_sem_1278,psychotic studies,psychotyczny studies,1,1,1,1,2021,2021,translation_review
app_sem_1279,psychotic symptom,psychotyczny objaw,1,1,1,1,2013,2013,semantic_merge_audit
app_sem_1280,public health,public health,1,1,1,1,2024,2024,translation_review
app_sem_1281,putamen,putamen,1,1,1,1,2025,2025,translation_review
app_sem_1282,qol measures,qol measures,1,1,1,1,2023,2023,translation_review
app_sem_1283,qualitative analysis,qualitative analysis,1,1,1,1,2021,2021,translation_review
app_sem_1284,qualitative methods,qualitative methods,1,1,1,1,2022,2022,translation_review
app_sem_1285,qualitative research,badanie jakościowe,1,1,1,1,2014,2014,ok
app_sem_1286,quality of care,jakość of care,1,1,1,1,2011,2011,translation_review
app_sem_1288,quality of life (qol),quality of life (qol),1,1,1,1,2021,2021,translation_review
app_sem_1289,quantitative methods,quantitative methods,1,1,1,1,2022,2022,translation_review
app_sem_1290,quarantine,quarantine,1,1,1,1,2021,2021,translation_review
app_sem_1292,rapid cycling,rapid cycling,1,1,1,1,2008,2008,translation_review
app_sem_1293,rating scales,rating scales,1,1,1,1,2013,2013,translation_review
app_sem_1296,recovery of patients with schizophrenia diagnosis in a day rehabilitation psychiatric ward,zdrowienie of patients with schizofrenia diagnoza in a day rehabilitation psychiatryczny ward,1,1,1,1,2006,2006,translation_review
app_sem_1297,recurrent depression,recurrent depresja,1,1,1,1,2012,2012,translation_review
app_sem_1298,recurrent depressive disorder,recurrent depressive disorder,1,1,1,1,2007,2007,translation_review
app_sem_1299,regulatory theory of temperament,regulatory theory of temperament,1,1,1,1,2024,2024,translation_review
app_sem_1301,rehospitalisation,rehospitalisation,1,1,1,1,2009,2009,translation_review
app_sem_1302,relapse,nawrót,1,1,1,1,2016,2016,ok
app_sem_1303,relationship,relacja,1,1,1,1,2021,2021,ok
app_sem_1304,relationship patterns,relacja patterns,1,1,1,1,2006,2006,translation_review
app_sem_1305,relationship with the mother,relacja with the mother,1,1,1,1,2019,2019,translation_review
app_sem_1306,relationship with the patient,relacja with the patient,1,1,1,1,2023,2023,translation_review
app_sem_1308,relationships with the mother in the family,relacje with the mother in the rodzina,1,1,1,1,2021,2021,translation_review
app_sem_1309,reliability,reliability,1,1,1,1,2006,2006,translation_review
app_sem_1310,reliable change,reliable change,1,1,1,1,2011,2011,translation_review
app_sem_1311,religion,religion,1,1,1,1,2009,2009,translation_review
app_sem_1312,religious and social predictors,religious and społeczny predictors,1,1,1,1,2014,2014,translation_review
app_sem_1313,religious coping,religious radzenie sobie,1,1,1,1,2014,2014,translation_review
app_sem_1315,rem sleep,rem sen,1,1,1,1,2013,2013,translation_review
app_sem_1316,rem sleep behavior disorder,rem sen behavior zaburzenie,1,1,1,1,2005,2005,semantic_merge_audit|translation_review
app_sem_1317,remote working,remote working,1,1,1,1,2024,2024,translation_review
app_sem_1318,repeated transcranial magnetic stimulation,repeated transcranial magnetic stimulation,1,1,1,1,2025,2025,translation_review
app_sem_1320,resident,resident,1,1,1,1,2017,2017,translation_review
app_sem_1323,resiliency,resiliency,1,1,1,1,2013,2013,translation_review
app_sem_1324,resiliency training,resiliency training,1,1,1,1,2020,2020,translation_review
app_sem_1326,respiration,respiration,1,1,1,1,2006,2006,translation_review
app_sem_1327,reversibility,reversibility,1,1,1,1,2007,2007,translation_review
app_sem_1328,rhinoplasty surgery,rhinoplasty surgery,1,1,1,1,2019,2019,translation_review
app_sem_1329,risk,ryzyko,1,1,1,1,2019,2019,ok
app_sem_1330,risk assessment,ryzyko assessment,1,1,1,1,2025,2025,translation_review
app_sem_1331,risk behaviors,ryzyko behaviors,1,1,1,1,2007,2007,semantic_merge_audit|translation_review
app_sem_1333,risk managment,ryzyko managment,1,1,1,1,2022,2022,translation_review
app_sem_1334,risky sexual behavior,risky seksualny behavior,1,1,1,1,2024,2024,translation_review
app_sem_1335,rosacea,rosacea,1,1,1,1,2013,2013,translation_review
app_sem_1336,ruminative thinking,ruminative thinking,1,1,1,1,2023,2023,translation_review
app_sem_1337,runaway girls,runaway girls,1,1,1,1,2013,2013,translation_review
app_sem_1338,russia,russia,1,1,1,1,2005,2005,translation_review
app_sem_1339,salience,salience,1,1,1,1,2008,2008,translation_review
app_sem_1340,saliva,saliva,1,1,1,1,2012,2012,translation_review
app_sem_1342,sasb,sasb,1,1,1,1,2012,2012,translation_review
app_sem_1343,scale development,skala development,1,1,1,1,2024,2024,translation_review
app_sem_1344,scales,scales,1,1,1,1,2006,2006,translation_review
app_sem_1345,schema modes,schema modes,1,1,1,1,2016,2016,translation_review
app_sem_1346,schizoid personality disorder,schizoid personality disorder,1,1,1,1,2024,2024,translation_review
app_sem_1348,schizotypy,schizotypy,1,1,1,1,2014,2014,translation_review
app_sem_1349,school achievements,school achievements,1,1,1,1,2021,2021,translation_review
app_sem_1350,scientific production,scientific production,1,1,1,1,2022,2022,translation_review
app_sem_1351,screening,badania przesiewowe,1,1,1,1,2018,2018,ok
app_sem_1352,second generation antipsychotic,second generation lek przeciwpsychotyczny,1,1,1,1,2010,2010,semantic_merge_audit|translation_review
app_sem_1355,seizures,seizures,1,1,1,1,2022,2022,translation_review
app_sem_1356,selective attention,selective attention,1,1,1,1,2013,2013,translation_review
app_sem_1357,selective serotonin reuptake inhibitors (ssris),selective serotonin reuptake inhibitors (ssris),1,1,1,1,2018,2018,translation_review
app_sem_1358,selenium,selenium,1,1,1,1,2018,2018,translation_review
app_sem_1359,self,ja,1,1,1,1,2007,2007,ok
app_sem_1360,self image,ja obraz,1,1,1,1,2007,2007,ok
app_sem_1361,self perception,ja perception,1,1,1,1,2010,2010,translation_review
app_sem_1362,self-aggression,ja-agresja,1,1,1,1,2012,2012,ok
app_sem_1363,self-assessment,ja-assessment,1,1,1,1,2012,2012,translation_review
app_sem_1369,self-evaluation,ja-evaluation,1,1,1,1,2011,2011,translation_review
app_sem_1371,self-harming,ja-harming,1,1,1,1,2018,2018,translation_review
app_sem_1373,self-motivation,ja-motivation,1,1,1,1,2012,2012,translation_review
app_sem_1374,self-mutilation,ja-mutilation,1,1,1,1,2018,2018,translation_review
app_sem_1375,self-perception,ja-perception,1,1,1,1,2011,2011,translation_review
app_sem_1377,self-regulation competences,ja-regulacja competences,1,1,1,1,2012,2012,translation_review
app_sem_1378,self-report,ja-report,1,1,1,1,2022,2022,translation_review
app_sem_1379,self-starvation,ja-starvation,1,1,1,1,2006,2006,translation_review
app_sem_1380,semantic priming,semantic priming,1,1,1,1,2010,2010,translation_review
app_sem_1381,semantic satiation,semantic satiation,1,1,1,1,2010,2010,translation_review
app_sem_1382,send by email,send by email,1,1,1,1,2006,2006,translation_review
app_sem_1383,seniors,seniors,1,1,1,1,2022,2022,translation_review
app_sem_1384,sensation seeking,sensation seeking,1,1,1,1,2020,2020,translation_review
app_sem_1385,sense of bodily identity,sense of bodily identity,1,1,1,1,2024,2024,translation_review
app_sem_1387,sense of life satisfaction,sense of życie satisfaction,1,1,1,1,2012,2012,translation_review
app_sem_1388,sense of self,sense of ja,1,1,1,1,2024,2024,translation_review
app_sem_1389,sensory thresholds and the sense of bodily identity in schizophrenia,sensory thresholds and the sense of bodily identity in schizofrenia,1,1,1,1,2006,2006,translation_review
app_sem_1390,sequential research design,sequential badania design,1,1,1,1,2016,2016,translation_review
app_sem_1391,serotonin reuptake inhibitors,serotonin reuptake inhibitors,1,1,1,1,2022,2022,translation_review
app_sem_1392,sertraline,sertraline,1,1,1,1,2012,2012,translation_review
app_sem_1393,serum,serum,1,1,1,1,2022,2022,translation_review
app_sem_1394,serum concentration,serum concentration,1,1,1,1,2011,2011,translation_review
app_sem_1395,service users,service users,1,1,1,1,2020,2020,translation_review
app_sem_1396,severe depressive episode with psychotic symptom,severe depressive episode with psychotyczny objaw,1,1,1,1,2018,2018,semantic_merge_audit|translation_review
app_sem_1397,sexual abuse,seksualny abuse,1,1,1,1,2006,2006,translation_review
app_sem_1398,sexual disgust,seksualny disgust,1,1,1,1,2023,2023,translation_review
app_sem_1399,sexual disorder,seksualny zaburzenie,1,1,1,1,2010,2010,semantic_merge_audit
app_sem_1401,sexual functioning,seksualny functioning,1,1,1,1,2024,2024,translation_review
app_sem_1403,sexual life,seksualny życie,1,1,1,1,2021,2021,ok
app_sem_1404,sexual minority men,seksualny minority mężczyźni,1,1,1,1,2024,2024,translation_review
app_sem_1405,sexual minority stress scale (smss),seksualny minority stres skala (smss),1,1,1,1,2017,2017,translation_review
app_sem_1406,sexual offending,seksualny offending,1,1,1,1,2024,2024,translation_review
app_sem_1407,sexual problems,seksualny problems,1,1,1,1,2013,2013,translation_review
app_sem_1408,sexual satisfaction,seksualny satisfaction,1,1,1,1,2022,2022,translation_review
app_sem_1409,sexual traumatic events,seksualny traumatyczny events,1,1,1,1,2013,2013,translation_review
app_sem_1411,shame,wstyd,1,1,1,1,2018,2018,ok
app_sem_1412,shape dissatisfaction,shape dissatisfaction,1,1,1,1,2011,2011,translation_review
app_sem_1413,shared psychosis,shared psychosis,1,1,1,1,2005,2005,translation_review
app_sem_1414,short health anxiety inventory,short zdrowie lęk inventory,1,1,1,1,2016,2016,translation_review
app_sem_1416,short-term dynamic therapy,short-term dynamic terapia,1,1,1,1,2009,2009,translation_review
app_sem_1417,short-term psychotherapy,short-term psychoterapia,1,1,1,1,2008,2008,translation_review
app_sem_1418,shyness,shyness,1,1,1,1,2019,2019,translation_review
app_sem_1419,sibling relationships,sibling relacje,1,1,1,1,2018,2018,translation_review
app_sem_1422,skydivers,skydivers,1,1,1,1,2024,2024,translation_review
app_sem_1423,sleep apnea,sen apnea,1,1,1,1,2005,2005,translation_review
app_sem_1426,sleep paralysis,sen paralysis,1,1,1,1,2025,2025,translation_review
app_sem_1428,snap-25 gene,snap-25 gene,1,1,1,1,2011,2011,translation_review
app_sem_1430,social care system,społeczny care system,1,1,1,1,2021,2021,translation_review
app_sem_1431,social connectedness,społeczny connectedness,1,1,1,1,2024,2024,translation_review
app_sem_1432,social constructionism,społeczny constructionism,1,1,1,1,2008,2008,translation_review
app_sem_1434,social distancing,społeczny distancing,1,1,1,1,2020,2020,translation_review
app_sem_1435,social exclusion,społeczny exclusion,1,1,1,1,2008,2008,translation_review
app_sem_1436,social frustration,społeczny frustration,1,1,1,1,2019,2019,translation_review
app_sem_1438,social learning,społeczny learning,1,1,1,1,2008,2008,translation_review
app_sem_1440,social media addiction,społeczny media uzależnienie,1,1,1,1,2020,2020,translation_review
app_sem_1442,social phobia,społeczny phobia,1,1,1,1,2019,2019,translation_review
app_sem_1444,social stress,społeczny stres,1,1,1,1,2015,2015,ok
app_sem_1445,social stresses,społeczny stresses,1,1,1,1,2018,2018,translation_review
app_sem_1447,social work,społeczny work,1,1,1,1,2018,2018,translation_review
app_sem_1448,socio-demographic characteristics,socio-demographic characteristics,1,1,1,1,2025,2025,translation_review
app_sem_1449,socioeconomic status,socioeconomic status,1,1,1,1,2023,2023,translation_review
app_sem_1451,sodium-glucose co-transporter-2 inhibitor,sodium-glucose co-transporter-2 inhibitor,1,1,1,1,2025,2025,translation_review
app_sem_1452,solastalgia,solastalgia,1,1,1,1,2022,2022,translation_review
app_sem_1453,solution focused brief therapy,solution focused brief terapia,1,1,1,1,2017,2017,translation_review
app_sem_1454,somatic disorder,somatic zaburzenie,1,1,1,1,2010,2010,semantic_merge_audit|translation_review
app_sem_1455,somatization,somatyzacja,1,1,1,1,2015,2015,ok
app_sem_1456,somatoform,somatoform,1,1,1,1,2015,2015,translation_review
app_sem_1457,somatoform disorder,somatoform zaburzenie,1,1,1,1,2009,2009,translation_review
app_sem_1458,sparteine oxidation,sparteine oxidation,1,1,1,1,2005,2005,translation_review
app_sem_1459,spatial analysis,spatial analysis,1,1,1,1,2023,2023,translation_review
app_sem_1460,specific disorder,specific zaburzenie,1,1,1,1,2024,2024,translation_review
app_sem_1461,spect,spect,1,1,1,1,2009,2009,translation_review
app_sem_1462,spectrum of bipolar disorder,spectrum of bipolar disorder,1,1,1,1,2007,2007,translation_review
app_sem_1463,spiritual distress,spiritual distress,1,1,1,1,2022,2022,translation_review
app_sem_1464,spirituality,duchowość,1,1,1,1,2021,2021,ok
app_sem_1465,spouse burden,spouse burden,1,1,1,1,2017,2017,translation_review
app_sem_1466,st. petersburg school of clinical psychology,st. petersburg school of clinical psychology,1,1,1,1,2017,2017,translation_review
app_sem_1467,staff supervision,staff supervision,1,1,1,1,2013,2013,translation_review
app_sem_1468,staff training,staff training,1,1,1,1,2013,2013,translation_review
app_sem_1469,stages of supervision,stages of supervision,1,1,1,1,2025,2025,translation_review
app_sem_1470,statistics,statistics,1,1,1,1,2020,2020,translation_review
app_sem_1472,stigmatization,stigmatization,1,1,1,1,2014,2014,translation_review
app_sem_1473,story,story,1,1,1,1,2011,2011,translation_review
app_sem_1474,stq-now,stq-now,1,1,1,1,2016,2016,translation_review
app_sem_1475,strategies of mapping,strategie of mapping,1,1,1,1,2006,2006,translation_review
app_sem_1478,stress coping strategy,stres strategia radzenia sobie,1,1,1,1,2015,2015,semantic_merge_audit|translation_review
app_sem_1480,stress reactivity,stres reactivity,1,1,1,1,2015,2015,translation_review
app_sem_1481,stress/depression,stres/depresja,1,1,1,1,2013,2013,ok
app_sem_1483,strp,strp,1,1,1,1,2012,2012,translation_review
app_sem_1484,structural equation modeling,structural equation modeling,1,1,1,1,2019,2019,translation_review
app_sem_1485,structure,structure,1,1,1,1,2016,2016,translation_review
app_sem_1486,structured professional judgement,structured professional judgement,1,1,1,1,2025,2025,translation_review
app_sem_1487,student training,student training,1,1,1,1,2015,2015,translation_review
app_sem_1489,stuttering,stuttering,1,1,1,1,2023,2023,translation_review
app_sem_1490,styles of coping with stress,styles of radzenie sobie with stres,1,1,1,1,2019,2019,translation_review
app_sem_1491,styles of interpersonal functioning,styles of interpersonal functioning,1,1,1,1,2015,2015,translation_review
app_sem_1492,subjective aspects,subjective aspects,1,1,1,1,2010,2010,translation_review
app_sem_1493,subjective quality of life,subjective quality of life,1,1,1,1,2009,2009,translation_review
app_sem_1494,submit your paper,submit your paper,1,1,1,1,2006,2006,translation_review
app_sem_1497,subtypes,subtypes,1,1,1,1,2010,2010,translation_review
app_sem_1499,suicidal behavior,zachowanie samobójcze,1,1,1,1,2025,2025,semantic_merge_audit
app_sem_1500,suicidal thoughts,samobójczy thoughts,1,1,1,1,2019,2019,translation_review
app_sem_1503,suicide ideation,samobójstwo ideation,1,1,1,1,2018,2018,translation_review
app_sem_1504,supervision,supervision,1,1,1,1,2011,2011,translation_review
app_sem_1505,support,wsparcie,1,1,1,1,2023,2023,ok
app_sem_1506,support group,wsparcie group,1,1,1,1,2019,2019,translation_review
app_sem_1507,supportive-expressive therapy,supportive-expressive terapia,1,1,1,1,2016,2016,translation_review
app_sem_1508,suppression,suppression,1,1,1,1,2017,2017,translation_review
app_sem_1509,survivor,survivor,1,1,1,1,2010,2010,translation_review
app_sem_1510,survivors,survivors,1,1,1,1,2011,2011,translation_review
app_sem_1512,symptom improvement,objaw improvement,1,1,1,1,2007,2007,translation_review
app_sem_1513,symptomatic dimensions,symptomatic dimensions,1,1,1,1,2010,2010,translation_review
app_sem_1514,symptoms of depression,objawy of depresja,1,1,1,1,2021,2021,translation_review
app_sem_1515,syndrome,zespół,1,1,1,1,2013,2013,ok
app_sem_1516,synthetic cannabinoids,synthetic cannabinoids,1,1,1,1,2017,2017,translation_review
app_sem_1518,systemic therapy,systemic terapia,1,1,1,1,2014,2014,translation_review
app_sem_1519,taboo,taboo,1,1,1,1,2006,2006,translation_review
app_sem_1520,tako tsubo,tako tsubo,1,1,1,1,2013,2013,translation_review
app_sem_1521,tako-tsubo,tako-tsubo,1,1,1,1,2013,2013,translation_review
app_sem_1523,teachers,teachers,1,1,1,1,2018,2018,translation_review
app_sem_1524,techniques of coping stress,techniques of radzenie sobie stres,1,1,1,1,2015,2015,translation_review
app_sem_1526,temperament and character,temperament and character,1,1,1,1,2022,2022,translation_review
app_sem_1528,temporomandibular disorder,temporomandibular zaburzenie,1,1,1,1,2019,2019,semantic_merge_audit|translation_review
app_sem_1529,temporomandibular joint dysfunction,temporomandibular joint dysfunkcja,1,1,1,1,2016,2016,translation_review
app_sem_1530,temptation of omnipotence,temptation of omnipotence,1,1,1,1,2012,2012,translation_review
app_sem_1531,terms for recipients of mental health services,terms for recipients of mental health services,1,1,1,1,2011,2011,translation_review
app_sem_1532,territoriality,territoriality,1,1,1,1,2006,2006,translation_review
app_sem_1533,thanatosis,thanatosis,1,1,1,1,2022,2022,translation_review
app_sem_1534,the big five personality factor,the big five osobowość czynnik,1,1,1,1,2022,2022,semantic_merge_audit|translation_review
app_sem_1535,the centrality of religiosity,the centrality of religiosity,1,1,1,1,2015,2015,translation_review
app_sem_1536,the code of ethics for psychotherapist,the code of ethics for psychotherapist,1,1,1,1,2011,2011,semantic_merge_audit|translation_review
app_sem_1537,the dark triad,the dark triad,1,1,1,1,2024,2024,translation_review
app_sem_1538,the elderly,the elderly,1,1,1,1,2022,2022,translation_review
app_sem_1539,the light triad,the light triad,1,1,1,1,2024,2024,translation_review
app_sem_1540,the number of sex partners,the number of sex partners,1,1,1,1,2006,2006,translation_review
app_sem_1541,the offer self-image questionnaire for adolescents,the offer ja-obraz kwestionariusz for adolescenci,1,1,1,1,2009,2009,translation_review
app_sem_1542,the paradox,the paradox,1,1,1,1,2015,2015,translation_review
app_sem_1543,the quality of sexuality,the jakość of sexuality,1,1,1,1,2006,2006,translation_review
app_sem_1544,thematic analysis,thematic analysis,1,1,1,1,2019,2019,translation_review
app_sem_1545,thendency to computer games,thendency to computer games,1,1,1,1,2020,2020,translation_review
app_sem_1548,therapeutic influence,terapeutyczny influence,1,1,1,1,2015,2015,translation_review
app_sem_1549,therapeutic process,terapeutyczny process,1,1,1,1,2014,2014,translation_review
app_sem_1550,therapeutic relation,terapeutyczny relation,1,1,1,1,2012,2012,translation_review
app_sem_1552,therapeutics,therapeutics,1,1,1,1,2023,2023,translation_review
app_sem_1553,therapies in burnout,therapies in wypalenie,1,1,1,1,2016,2016,translation_review
app_sem_1554,therapist characteristics,therapist characteristics,1,1,1,1,2024,2024,translation_review
app_sem_1555,therapist credibility,therapist credibility,1,1,1,1,2016,2016,translation_review
app_sem_1556,therapist language,therapist language,1,1,1,1,2019,2019,translation_review
app_sem_1558,therapists,therapists,1,1,1,1,2025,2025,translation_review
app_sem_1560,thin-ideal internalization,thin-ideal internalization,1,1,1,1,2017,2017,translation_review
app_sem_1561,topics index,topics index,1,1,1,1,2006,2006,translation_review
app_sem_1562,topiramate,topiramate,1,1,1,1,2015,2015,translation_review
app_sem_1563,transactional analysis,transactional analysis,1,1,1,1,2018,2018,translation_review
app_sem_1564,transcranial direct current stimulation,transcranial direct current stimulation,1,1,1,1,2025,2025,translation_review
app_sem_1565,transcranial direct current stimulation (tdcs),transcranial direct current stimulation (tdcs),1,1,1,1,2020,2020,translation_review
app_sem_1567,transference-countertransference relationship,transference-countertransference relacja,1,1,1,1,2012,2012,translation_review
app_sem_1568,transgenerational autonomy,transgenerational autonomy,1,1,1,1,2010,2010,translation_review
app_sem_1569,transinstitutionalization,transinstitutionalization,1,1,1,1,2010,2010,translation_review
app_sem_1570,transsexualism,transsexualism,1,1,1,1,2015,2015,translation_review
app_sem_1572,traumatic experience,traumatyczny experience,1,1,1,1,2005,2005,translation_review
app_sem_1573,traumatic lower limb surgery,traumatyczny lower limb surgery,1,1,1,1,2023,2023,translation_review
app_sem_1575,treatment compliance,leczenie compliance,1,1,1,1,2019,2019,translation_review
app_sem_1576,treatment efficacy,leczenie skuteczność,1,1,1,1,2022,2022,ok
app_sem_1577,treatment outcome follow-up study,leczenie wynik follow-up badanie,1,1,1,1,2008,2008,translation_review
app_sem_1578,treatment resistant bipolar depression,leczenie resistant dwubiegunowy depresja,1,1,1,1,2016,2016,translation_review
app_sem_1579,treatment response,leczenie response,1,1,1,1,2023,2023,translation_review
app_sem_1580,treatment techniques,leczenie techniques,1,1,1,1,2020,2020,translation_review
app_sem_1581,trichotillomania,trichotillomania,1,1,1,1,2013,2013,translation_review
app_sem_1582,tripartite model of anxiety and depression,tripartite model of lęk and depresja,1,1,1,1,2006,2006,translation_review
app_sem_1584,type 1 diabetes mellitus,cukrzyca typu 1,1,1,1,1,2022,2022,ok
app_sem_1585,type 2 (ntrk2),type 2 (ntrk2),1,1,1,1,2010,2010,translation_review
app_sem_1587,uhplc,uhplc,1,1,1,1,2012,2012,translation_review
app_sem_1589,uk,Wielka Brytania,1,1,1,1,2005,2005,ok
app_sem_1590,ultra-high risk of psychosis,ultra-high ryzyko of psychosis,1,1,1,1,2023,2023,translation_review
app_sem_1591,unconscious primitive murderous rage,unconscious primitive murderous rage,1,1,1,1,2011,2011,translation_review
app_sem_1592,unconsciousness in the supervision process,unconsciousness in the supervision process,1,1,1,1,2025,2025,translation_review
app_sem_1593,uncontrolled eating,uncontrolled jedzenie,1,1,1,1,2017,2017,translation_review
app_sem_1594,underachievement,underachievement,1,1,1,1,2019,2019,translation_review
app_sem_1595,unemployment,unemployment,1,1,1,1,2008,2008,translation_review
app_sem_1596,urine,urine,1,1,1,1,2012,2012,translation_review
app_sem_1597,utilization behavior,utilization behavior,1,1,1,1,2014,2014,translation_review
app_sem_1598,vaginismus,vaginismus,1,1,1,1,2023,2023,translation_review
app_sem_1599,vagus nerve,vagus nerve,1,1,1,1,2016,2016,translation_review
app_sem_1600,validation,walidacja,1,1,1,1,2018,2018,ok
app_sem_1601,values,wartości,1,1,1,1,2015,2015,ok
app_sem_1602,values system,values system,1,1,1,1,2007,2007,translation_review
app_sem_1603,vascular factor,vascular czynnik,1,1,1,1,2008,2008,semantic_merge_audit|translation_review
app_sem_1604,venlafaxine,venlafaxine,1,1,1,1,2012,2012,translation_review
app_sem_1605,verb generation,verb generation,1,1,1,1,2013,2013,translation_review
app_sem_1606,verbal fluency,verbal fluency,1,1,1,1,2025,2025,translation_review
app_sem_1607,vikings,vikings,1,1,1,1,2015,2015,translation_review
app_sem_1609,virtual reality,virtual reality,1,1,1,1,2019,2019,translation_review
app_sem_1610,visegrad countries,visegrad countries,1,1,1,1,2025,2025,translation_review
app_sem_1611,visual imaginery,visual imaginery,1,1,1,1,2006,2006,translation_review
app_sem_1612,voice hearing,voice hearing,1,1,1,1,2022,2022,translation_review
app_sem_1613,voice signals,voice signals,1,1,1,1,2012,2012,translation_review
app_sem_1614,voluntary and forced migrants,voluntary and forced migrants,1,1,1,1,2022,2022,translation_review
app_sem_1615,waiting list,waiting list,1,1,1,1,2006,2006,translation_review
app_sem_1616,war,war,1,1,1,1,2020,2020,translation_review
app_sem_1617,warsaw ghetto uprising,warsaw ghetto uprising,1,1,1,1,2006,2006,translation_review
app_sem_1618,website accessibility,website accessibility,1,1,1,1,2006,2006,translation_review
app_sem_1619,weight gain,weight gain,1,1,1,1,2017,2017,translation_review
app_sem_1620,weight loss,weight loss,1,1,1,1,2015,2015,translation_review
app_sem_1621,weight loss therapy,weight loss terapia,1,1,1,1,2010,2010,translation_review
app_sem_1622,weight stigma,weight stygmatyzacja,1,1,1,1,2024,2024,translation_review
app_sem_1624,white blood cells,white blood cells,1,1,1,1,2017,2017,translation_review
app_sem_1625,whole body cryotherapy,whole ciało cryotherapy,1,1,1,1,2008,2008,translation_review
app_sem_1626,wisconsin card sorting test,wisconsin card sorting test,1,1,1,1,2011,2011,translation_review
app_sem_1627,withdrawal and relapse prevention treatment,withdrawal and nawrót profilaktyka leczenie,1,1,1,1,2010,2010,translation_review
app_sem_1628,woman,woman,1,1,1,1,2024,2024,translation_review
app_sem_1630,women's mental health,women's mental health,1,1,1,1,2024,2024,translation_review
app_sem_1631,work-related stress,work-related stres,1,1,1,1,2016,2016,translation_review
app_sem_1632,working hours,working hours,1,1,1,1,2024,2024,translation_review
app_sem_1635,workplace stress,workplace stres,1,1,1,1,2025,2025,translation_review
app_sem_1636,worry,worry,1,1,1,1,2024,2024,translation_review
app_sem_1637,wrzesien,wrzesien,1,1,1,1,2017,2017,translation_review
app_sem_1638,xenomelia,xenomelia,1,1,1,1,2021,2021,translation_review
app_sem_1639,yoga,yoga,1,1,1,1,2017,2017,translation_review
app_sem_1640,young adults,young adults,1,1,1,1,2022,2022,translation_review
app_sem_1641,youth,youth,1,1,1,1,2021,2021,translation_review
app_sem_1642,youth anxiety measure for dsm-5,youth lęk measure for dsm-5,1,1,1,1,2020,2020,translation_review
app_sem_1643,youth mental health,youth mental health,1,1,1,1,2020,2020,translation_review
app_sem_1644,zataria multiflora boiss,zataria multiflora boiss,1,1,1,1,2017,2017,translation_review
app_sem_1645,zolpidem,zolpidem,1,1,1,1,2016,2016,translation_review
