article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_norm,keyword_final_en,keyword_final_polish,keyword_semantic_id,semantic_actions,translation_method,semantic_confidence,review_flag,keyword_url,normalization_actions,keyword_norm_id
153120,"https://www.archivespp.pl/Folie-a-trois-a-sick-family-case-study-Coincidence-of-psychiatric-disorders-in-a,153120,0,2.html",2005,7,3,Folie a trois - a sick family: case study. Coincidence of psychiatric disorders in a single family.,2,case study,case study,case study,studium przypadku,app_sem_0224,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-case+study/8039,unchanged,app_kw_0231
153121,"https://www.archivespp.pl/Psychotherapy-research-and-the-idol-mind,153121,0,2.html",2005,7,4,Psychotherapy research and the idol mind,1,psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychotherapy/309264,unchanged,app_kw_1314
153121,"https://www.archivespp.pl/Psychotherapy-research-and-the-idol-mind,153121,0,2.html",2005,7,4,Psychotherapy research and the idol mind,2,research,research,research,badania,app_sem_1319,no_semantic_change,token_full,high,ok,https://www.archivespp.pl/Keyword-research/912,unchanged,app_kw_1366
153121,"https://www.archivespp.pl/Psychotherapy-research-and-the-idol-mind,153121,0,2.html",2005,7,4,Psychotherapy research and the idol mind,3,knowledge,knowledge,knowledge,knowledge,app_sem_0835,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-knowledge/516,unchanged,app_kw_0867
153121,"https://www.archivespp.pl/Psychotherapy-research-and-the-idol-mind,153121,0,2.html",2005,7,4,Psychotherapy research and the idol mind,4,philosophy,philosophy,philosophy,filozofia,app_sem_1122,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-philosophy/112387,unchanged,app_kw_1161
153122,"https://www.archivespp.pl/Clinical-and-neuropsychological-correlates-of-proton-magnetic-resonance-spectroscopy,153122,0,2.html",2005,7,4,Clinical and neuropsychological correlates of proton magnetic resonance spectroscopy detected metabolites in brains of first-episode and chronic schizophrenic patients,1,Schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Schizophrenia/315456,lowercase,app_kw_1395
153122,"https://www.archivespp.pl/Clinical-and-neuropsychological-correlates-of-proton-magnetic-resonance-spectroscopy,153122,0,2.html",2005,7,4,Clinical and neuropsychological correlates of proton magnetic resonance spectroscopy detected metabolites in brains of first-episode and chronic schizophrenic patients,2,proton magnetic resonance spectroscopy,proton magnetic resonance spectroscopy,proton magnetic resonance spectroscopy,proton magnetic resonance spectroscopy,app_sem_1193,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-proton+magnetic+resonance+spectroscopy/33278,unchanged,app_kw_1233
153122,"https://www.archivespp.pl/Clinical-and-neuropsychological-correlates-of-proton-magnetic-resonance-spectroscopy,153122,0,2.html",2005,7,4,Clinical and neuropsychological correlates of proton magnetic resonance spectroscopy detected metabolites in brains of first-episode and chronic schizophrenic patients,3,cognitive functions,cognitive functions,cognitive function,funkcje poznawcze,app_sem_0301,plural_to_concept:cognitive functions->cognitive function,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-cognitive+functions/821,unchanged,app_kw_0314
153123,"https://www.archivespp.pl/REM-sleep-behaviour-disorder,153123,0,2.html",2005,7,4,REM sleep behaviour disorder,1,REM sleep behaviour disorder,rem sleep behaviour disorder,rem sleep behavior disorder,rem sen behavior zaburzenie,app_sem_1316,spelling:behaviour->behavior,token_partial_review,medium,translation_review|semantic_merge_audit,https://www.archivespp.pl/Keyword-REM+sleep+behaviour+disorder/438035,lowercase,app_kw_1363
153123,"https://www.archivespp.pl/REM-sleep-behaviour-disorder,153123,0,2.html",2005,7,4,REM sleep behaviour disorder,2,parasomnia,parasomnia,parasomnia,parasomnia,app_sem_1063,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-parasomnia/129039,unchanged,app_kw_1101
153123,"https://www.archivespp.pl/REM-sleep-behaviour-disorder,153123,0,2.html",2005,7,4,REM sleep behaviour disorder,3,Parkinson's disease,parkinson's disease,parkinson's disease,parkinson's choroba,app_sem_1071,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-Parkinson%27s+disease/37049,lowercase,app_kw_1109
153123,"https://www.archivespp.pl/REM-sleep-behaviour-disorder,153123,0,2.html",2005,7,4,REM sleep behaviour disorder,4,sleep apnea,sleep apnea,sleep apnea,sen apnea,app_sem_1423,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-sleep+apnea/5123,unchanged,app_kw_1472
153124,"https://www.archivespp.pl/Cognitive-appraisal-and-strategies-of-coping-applied-in-an-exam-situation,153124,0,2.html",2005,7,4,Cognitive appraisal and strategies of coping applied in an exam situation,1,exam stress,exam stress,exam stress,exam stres,app_sem_0580,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-exam+stress/116056,unchanged,app_kw_0607
153124,"https://www.archivespp.pl/Cognitive-appraisal-and-strategies-of-coping-applied-in-an-exam-situation,153124,0,2.html",2005,7,4,Cognitive appraisal and strategies of coping applied in an exam situation,2,coping with stress,coping with stress,coping with stress,radzenie sobie ze stresem,app_sem_0359,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-coping+with+stress/31792,unchanged,app_kw_0373
153124,"https://www.archivespp.pl/Cognitive-appraisal-and-strategies-of-coping-applied-in-an-exam-situation,153124,0,2.html",2005,7,4,Cognitive appraisal and strategies of coping applied in an exam situation,3,cognitive appraisal,cognitive appraisal,cognitive appraisal,poznawczy appraisal,app_sem_0290,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-cognitive+appraisal/39094,unchanged,app_kw_0299
153125,"https://www.archivespp.pl/Relationship-between-the-deterioration-of-cognitive-functions-in-old-age-and-adverse,153125,0,2.html",2005,7,4,Relationship between the deterioration of cognitive functions in old age and adverse life events in childhood,1,childhood,childhood,childhood,childhood,app_sem_0244,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-childhood/310028,unchanged,app_kw_0252
153125,"https://www.archivespp.pl/Relationship-between-the-deterioration-of-cognitive-functions-in-old-age-and-adverse,153125,0,2.html",2005,7,4,Relationship between the deterioration of cognitive functions in old age and adverse life events in childhood,2,adverse events,adverse events,adverse events,zdarzenia niepożądane,app_sem_0035,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-adverse+events/35949,unchanged,app_kw_0035
153125,"https://www.archivespp.pl/Relationship-between-the-deterioration-of-cognitive-functions-in-old-age-and-adverse,153125,0,2.html",2005,7,4,Relationship between the deterioration of cognitive functions in old age and adverse life events in childhood,3,cognitive functions,cognitive functions,cognitive function,funkcje poznawcze,app_sem_0301,plural_to_concept:cognitive functions->cognitive function,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-cognitive+functions/821,unchanged,app_kw_0314
153126,"https://www.archivespp.pl/The-context-of-referring-to-treatment-and-the-course-of-family-consultation-vs-readiness,153126,0,2.html",2005,7,4,The context of referring to treatment and the course of family consultation vs. readiness to start family therapy,1,context and motivation to the treatment,context and motivation to the treatment,context and motivation to the treatment,context and motivation to the leczenie,app_sem_0348,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-context+and+motivation+to+the+treatment/438036,unchanged,app_kw_0362
153126,"https://www.archivespp.pl/The-context-of-referring-to-treatment-and-the-course-of-family-consultation-vs-readiness,153126,0,2.html",2005,7,4,The context of referring to treatment and the course of family consultation vs. readiness to start family therapy,2,family therapy,family therapy,family therapy,terapia rodzinna,app_sem_0614,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-family+therapy/9172,unchanged,app_kw_0642
153126,"https://www.archivespp.pl/The-context-of-referring-to-treatment-and-the-course-of-family-consultation-vs-readiness,153126,0,2.html",2005,7,4,The context of referring to treatment and the course of family consultation vs. readiness to start family therapy,3,family consultation,family consultation,family consultation,rodzina consultation,app_sem_0608,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-family+consultation/438037,unchanged,app_kw_0636
153127,"https://www.archivespp.pl/Psychotherapy-integration-end-the-emergence-of-instinctual-territoriality,153127,0,2.html",2006,8,1,Psychotherapy integration end the emergence of instinctual territoriality,1,Psychotherapy integration,psychotherapy integration,psychotherapy integration,integracja psychoterapii,app_sem_1272,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Psychotherapy+integration/438038,lowercase,app_kw_1316
153127,"https://www.archivespp.pl/Psychotherapy-integration-end-the-emergence-of-instinctual-territoriality,153127,0,2.html",2006,8,1,Psychotherapy integration end the emergence of instinctual territoriality,2,eclecticism,eclecticism,eclecticism,eclecticism,app_sem_0515,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-eclecticism/438039,unchanged,app_kw_0533
153127,"https://www.archivespp.pl/Psychotherapy-integration-end-the-emergence-of-instinctual-territoriality,153127,0,2.html",2006,8,1,Psychotherapy integration end the emergence of instinctual territoriality,3,territoriality,territoriality,territoriality,territoriality,app_sem_1532,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-territoriality/133922,unchanged,app_kw_1586
153127,"https://www.archivespp.pl/Psychotherapy-integration-end-the-emergence-of-instinctual-territoriality,153127,0,2.html",2006,8,1,Psychotherapy integration end the emergence of instinctual territoriality,4,instinct,instinct,instinct,instinct,app_sem_0789,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-instinct/261364,unchanged,app_kw_0821
153127,"https://www.archivespp.pl/Psychotherapy-integration-end-the-emergence-of-instinctual-territoriality,153127,0,2.html",2006,8,1,Psychotherapy integration end the emergence of instinctual territoriality,5,resistance,resistance,resistance,opór,app_sem_1325,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-resistance/6840,unchanged,app_kw_1372
153128,"https://www.archivespp.pl/Working-memory-dysfunction-in-patients-suffering-from-schizophrenia-and-their-first,153128,0,2.html",2006,8,1,Working memory dysfunction in patients suffering from schizophrenia and their first-degree relatives,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395
153128,"https://www.archivespp.pl/Working-memory-dysfunction-in-patients-suffering-from-schizophrenia-and-their-first,153128,0,2.html",2006,8,1,Working memory dysfunction in patients suffering from schizophrenia and their first-degree relatives,2,working memory deficits,working memory deficits,working memory deficit,deficyt pamięci roboczej,app_sem_1634,exact_map:working memory deficits->working memory deficit,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-working+memory+deficits/438040,unchanged,app_kw_1688
153128,"https://www.archivespp.pl/Working-memory-dysfunction-in-patients-suffering-from-schizophrenia-and-their-first,153128,0,2.html",2006,8,1,Working memory dysfunction in patients suffering from schizophrenia and their first-degree relatives,3,first-degree relatives,first-degree relatives,first-degree relatives,krewni pierwszego stopnia,app_sem_0627,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-first-degree+relatives/438041,unchanged,app_kw_0656
153129,"https://www.archivespp.pl/Association-study-of-the-Brain-Derived-Neurotrophic-Factor-BDNF-gene-C-270T-polymorphism,153129,0,2.html",2006,8,1,Association study of the Brain-Derived Neurotrophic Factor (BDNF) gene C-270T polymorphism with bipolar affective disorder,1,association,association,association,association,app_sem_0109,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-association/26342,unchanged,app_kw_0114
153129,"https://www.archivespp.pl/Association-study-of-the-Brain-Derived-Neurotrophic-Factor-BDNF-gene-C-270T-polymorphism,153129,0,2.html",2006,8,1,Association study of the Brain-Derived Neurotrophic Factor (BDNF) gene C-270T polymorphism with bipolar affective disorder,2,bipolar affective disorder,bipolar affective disorder,bipolar affective disorder,dwubiegunowy afektywny zaburzenie,app_sem_0162,no_semantic_change,token_full,high,ok,https://www.archivespp.pl/Keyword-bipolar+affective+disorder/1112,unchanged,app_kw_0168
153129,"https://www.archivespp.pl/Association-study-of-the-Brain-Derived-Neurotrophic-Factor-BDNF-gene-C-270T-polymorphism,153129,0,2.html",2006,8,1,Association study of the Brain-Derived Neurotrophic Factor (BDNF) gene C-270T polymorphism with bipolar affective disorder,3,Brain-Derived Neurotrophic Factor (BDNF) gene,brain-derived neurotrophic factor (bdnf) gene,brain-derived neurotrophic factor (bdnf) gene,brain-derived neurotrophic czynnik (bdnf) gene,app_sem_0192,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-Brain-Derived+Neurotrophic+Factor+%28BDNF%29+gene/438042,lowercase,app_kw_0199
153129,"https://www.archivespp.pl/Association-study-of-the-Brain-Derived-Neurotrophic-Factor-BDNF-gene-C-270T-polymorphism,153129,0,2.html",2006,8,1,Association study of the Brain-Derived Neurotrophic Factor (BDNF) gene C-270T polymorphism with bipolar affective disorder,4,polymorphism,polymorphism,polymorphism,polymorphism,app_sem_1139,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-polymorphism/1452,unchanged,app_kw_1178
