rank_within_group,journal_key,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score
12,psychoanalytic_psychotherapy,1990-2009,jane milton,terms_bigram,399,11765,8,4,2.005,0.034,1.971,55.5617,4.330759
13,psychoanalytic_psychotherapy,1990-2009,marco chiesa,terms_bigram,399,11765,8,4,2.005,0.034,1.971,55.5617,4.330759
14,psychoanalytic_psychotherapy,1990-2009,richard lucas,terms_bigram,399,11765,8,5,2.005,0.0425,1.9625,45.4595,4.312083
15,psychoanalytic_psychotherapy,1990-2009,received publications,terms_bigram,399,11765,8,7,2.005,0.0595,1.9455,33.337,4.274731
16,psychoanalytic_psychotherapy,1990-2009,received topbotport,terms_bigram,399,11765,8,8,2.005,0.068,1.937,29.415,4.256055
17,psychoanalytic_psychotherapy,1990-2009,publications received,terms_bigram,399,11765,8,13,2.005,0.1105,1.8945,18.5206,4.162676
18,psychoanalytic_psychotherapy,1990-2009,projective identification,terms_bigram,399,11765,13,202,3.2581,1.717,1.5412,1.961,4.067284
19,psychoanalytic_psychotherapy,1990-2009,eating disorders,terms_bigram,399,11765,8,41,2.005,0.3485,1.6565,6.0248,3.639749
20,psychoanalytic_psychotherapy,1990-2009,lucas richard,terms_bigram,399,11765,7,1,1.7544,0.0085,1.7459,147.075,3.630468
21,psychoanalytic_psychotherapy,1990-2009,author describes,terms_bigram,399,11765,10,120,2.5063,1.02,1.4863,2.5631,3.563971
22,psychoanalytic_psychotherapy,1990-2009,difficulties encountered,terms_bigram,399,11765,7,19,1.7544,0.1615,1.5929,11.3135,3.312322
23,psychoanalytic_psychotherapy,1990-2009,sotiris zalidis,terms_bigram,399,11765,6,0,1.5038,0.0,1.5038,382.395,2.926181
24,psychoanalytic_psychotherapy,1990-2009,psychotic wavelength,terms_bigram,399,11765,6,1,1.5038,0.0085,1.4953,127.465,2.909641
25,psychoanalytic_psychotherapy,1990-2009,app journal,terms_bigram,399,11765,6,1,1.5038,0.0085,1.4953,127.465,2.909641
26,psychoanalytic_psychotherapy,1990-2009,educational trust,terms_bigram,399,11765,6,1,1.5038,0.0085,1.4953,127.465,2.909641
27,psychoanalytic_psychotherapy,1990-2009,nursing staff,terms_bigram,399,11765,6,2,1.5038,0.017,1.4868,76.479,2.893101
28,psychoanalytic_psychotherapy,1990-2009,thinking public,terms_bigram,399,11765,6,2,1.5038,0.017,1.4868,76.479,2.893101
29,psychoanalytic_psychotherapy,1990-2009,trust app,terms_bigram,399,11765,6,2,1.5038,0.017,1.4868,76.479,2.893101
30,psychoanalytic_psychotherapy,1990-2009,milton jane,terms_bigram,399,11765,6,3,1.5038,0.0255,1.4783,54.6279,2.876561
31,psychoanalytic_psychotherapy,1990-2009,ham common,terms_bigram,399,11765,6,3,1.5038,0.0255,1.4783,54.6279,2.876561
32,psychoanalytic_psychotherapy,1990-2009,common richmond,terms_bigram,399,11765,6,3,1.5038,0.0255,1.4783,54.6279,2.876561
33,psychoanalytic_psychotherapy,1990-2009,marcus evans,terms_bigram,399,11765,6,3,1.5038,0.0255,1.4783,54.6279,2.876561
34,psychoanalytic_psychotherapy,1990-2009,evans marcus,terms_bigram,399,11765,6,3,1.5038,0.0255,1.4783,54.6279,2.876561
35,psychoanalytic_psychotherapy,1990-2009,application thinking,terms_bigram,399,11765,6,5,1.5038,0.0425,1.4613,34.7632,2.843482
36,psychoanalytic_psychotherapy,1990-2009,julian stern,terms_bigram,399,11765,6,6,1.5038,0.051,1.4528,29.415,2.826942
37,psychoanalytic_psychotherapy,1990-2009,eating disorder,terms_bigram,399,11765,6,9,1.5038,0.0765,1.4273,20.1261,2.777322
38,psychoanalytic_psychotherapy,1990-2009,make sense,terms_bigram,399,11765,7,51,1.7544,0.4335,1.3209,4.2837,2.746728
39,psychoanalytic_psychotherapy,1990-2009,severe mental,terms_bigram,399,11765,6,12,1.5038,0.102,1.4018,15.2958,2.727703
40,psychoanalytic_psychotherapy,1990-2009,primary care,terms_bigram,399,11765,6,14,1.5038,0.119,1.3848,13.186,2.694623
41,psychoanalytic_psychotherapy,1990-2009,child adolescent,terms_bigram,399,11765,8,95,2.005,0.8075,1.1975,2.6181,2.631248
42,psychoanalytic_psychotherapy,1990-2009,personality disorder,terms_bigram,399,11765,9,131,2.2556,1.1135,1.1422,2.125,2.629937
43,psychoanalytic_psychotherapy,1990-2009,anorexia nervosa,terms_bigram,399,11765,6,22,1.5038,0.187,1.3168,8.4977,2.562305
44,psychoanalytic_psychotherapy,1990-2009,young people,terms_bigram,399,11765,6,28,1.5038,0.238,1.2658,6.7087,2.463066
45,psychoanalytic_psychotherapy,1990-2009,essay prize,terms_bigram,399,11765,6,32,1.5038,0.272,1.2318,5.883,2.396906
46,psychoanalytic_psychotherapy,1990-2009,carried out,terms_bigram,399,11765,8,115,2.005,0.9775,1.0275,2.1647,2.257729
47,psychoanalytic_psychotherapy,1990-2009,improve quality,terms_bigram,399,11765,5,0,1.2531,0.0,1.2531,323.565,2.245313
48,psychoanalytic_psychotherapy,1990-2009,lucas psychotic,terms_bigram,399,11765,5,0,1.2531,0.0,1.2531,323.565,2.245313
49,psychoanalytic_psychotherapy,1990-2009,woodford bridge,terms_bigram,399,11765,5,0,1.2531,0.0,1.2531,323.565,2.245313
50,psychoanalytic_psychotherapy,1990-2009,counselling service,terms_bigram,399,11765,5,0,1.2531,0.0,1.2531,323.565,2.245313
51,psychoanalytic_psychotherapy,1990-2009,chiesa marco,terms_bigram,399,11765,5,0,1.2531,0.0,1.2531,323.565,2.245313
52,psychoanalytic_psychotherapy,1990-2009,health care,terms_bigram,399,11765,6,42,1.5038,0.357,1.1468,4.4988,2.231508
53,psychoanalytic_psychotherapy,1990-2009,antony garelick,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
54,psychoanalytic_psychotherapy,1990-2009,submitted theme,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
55,psychoanalytic_psychotherapy,1990-2009,members educational,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
56,psychoanalytic_psychotherapy,1990-2009,sector expect,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
57,psychoanalytic_psychotherapy,1990-2009,judged members,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
58,psychoanalytic_psychotherapy,1990-2009,prize best,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
59,psychoanalytic_psychotherapy,1990-2009,annual essay,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
60,psychoanalytic_psychotherapy,1990-2009,runners-up app,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
61,psychoanalytic_psychotherapy,1990-2009,essays considered,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
62,psychoanalytic_psychotherapy,1990-2009,app offers,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
63,psychoanalytic_psychotherapy,1990-2009,trust members,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
64,psychoanalytic_psychotherapy,1990-2009,offers annual,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
65,psychoanalytic_psychotherapy,1990-2009,publish winning,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
66,psychoanalytic_psychotherapy,1990-2009,theme application,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
67,psychoanalytic_psychotherapy,1990-2009,journal essays,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
68,psychoanalytic_psychotherapy,1990-2009,provided previously,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
69,psychoanalytic_psychotherapy,1990-2009,board essays,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
70,psychoanalytic_psychotherapy,1990-2009,winning runners-up,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
71,psychoanalytic_psychotherapy,1990-2009,essays judged,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
72,psychoanalytic_psychotherapy,1990-2009,expect publish,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
73,psychoanalytic_psychotherapy,1990-2009,considered provided,terms_bigram,399,11765,5,1,1.2531,0.0085,1.2446,107.855,2.230083
74,psychoanalytic_psychotherapy,1990-2009,therapist's pregnancy,terms_bigram,399,11765,5,2,1.2531,0.017,1.2361,64.713,2.214853
75,psychoanalytic_psychotherapy,1990-2009,consultant psychotherapist,terms_bigram,399,11765,5,2,1.2531,0.017,1.2361,64.713,2.214853
76,psychoanalytic_psychotherapy,1990-2009,published submitted,terms_bigram,399,11765,5,2,1.2531,0.017,1.2361,64.713,2.214853
77,psychoanalytic_psychotherapy,1990-2009,essay submitted,terms_bigram,399,11765,5,3,1.2531,0.0255,1.2276,46.2236,2.199624
78,psychoanalytic_psychotherapy,1990-2009,child psychotherapists,terms_bigram,399,11765,5,4,1.2531,0.034,1.2191,35.9517,2.184394
79,psychoanalytic_psychotherapy,1990-2009,blind eye,terms_bigram,399,11765,5,4,1.2531,0.034,1.2191,35.9517,2.184394
80,psychoanalytic_psychotherapy,1990-2009,association nhs,terms_bigram,399,11765,5,4,1.2531,0.034,1.2191,35.9517,2.184394
81,psychoanalytic_psychotherapy,1990-2009,members editorial,terms_bigram,399,11765,5,5,1.2531,0.0425,1.2106,29.415,2.169165
82,psychoanalytic_psychotherapy,1990-2009,conscious unconscious,terms_bigram,399,11765,9,155,2.2556,1.3175,0.9382,1.7971,2.160221
83,psychoanalytic_psychotherapy,1990-2009,royal psychiatrists,terms_bigram,399,11765,5,7,1.2531,0.0595,1.1936,21.571,2.138706
84,psychoanalytic_psychotherapy,1990-2009,best essay,terms_bigram,399,11765,5,8,1.2531,0.068,1.1851,19.0332,2.123476
85,psychoanalytic_psychotherapy,1990-2009,cognitive behavioural,terms_bigram,399,11765,5,9,1.2531,0.0765,1.1766,17.0297,2.108246
86,psychoanalytic_psychotherapy,1990-2009,year-old girl,terms_bigram,399,11765,5,10,1.2531,0.085,1.1681,15.4079,2.093017
87,psychoanalytic_psychotherapy,1990-2009,defence against,terms_bigram,399,11765,7,88,1.7544,0.748,1.0064,2.4928,2.09276
88,psychoanalytic_psychotherapy,1990-2009,medical students,terms_bigram,399,11765,5,11,1.2531,0.0935,1.1596,14.068,2.077787
89,psychoanalytic_psychotherapy,1990-2009,transference countertransference,terms_bigram,399,11765,11,228,2.7569,1.938,0.8189,1.4804,2.034991
90,psychoanalytic_psychotherapy,1990-2009,physical symptoms,terms_bigram,399,11765,5,14,1.2531,0.119,1.1341,11.1574,2.032099
91,psychoanalytic_psychotherapy,1990-2009,considered relation,terms_bigram,399,11765,5,14,1.2531,0.119,1.1341,11.1574,2.032099
92,psychoanalytic_psychotherapy,1990-2009,karnac books,terms_bigram,399,11765,5,14,1.2531,0.119,1.1341,11.1574,2.032099
93,psychoanalytic_psychotherapy,1990-2009,none less,terms_bigram,399,11765,5,15,1.2531,0.1275,1.1256,10.4376,2.016869
94,psychoanalytic_psychotherapy,1990-2009,previously published,terms_bigram,399,11765,5,21,1.2531,0.1785,1.0746,7.5248,1.925492
95,psychoanalytic_psychotherapy,1990-2009,health professionals,terms_bigram,399,11765,5,22,1.2531,0.187,1.0661,7.1903,1.910262
96,psychoanalytic_psychotherapy,1990-2009,somatic symptoms,terms_bigram,399,11765,5,23,1.2531,0.1955,1.0576,6.8844,1.895032
97,psychoanalytic_psychotherapy,1990-2009,over period,terms_bigram,399,11765,5,34,1.2531,0.289,0.9641,4.6893,1.727507
98,psychoanalytic_psychotherapy,1990-2009,external reality,terms_bigram,399,11765,7,112,1.7544,0.952,0.8024,1.961,1.668564
99,psychoanalytic_psychotherapy,1990-2009,patient's internal,terms_bigram,399,11765,5,38,1.2531,0.323,0.9301,4.2021,1.666589
100,psychoanalytic_psychotherapy,1990-2009,impact therapist's,terms_bigram,399,11765,4,0,1.0025,0.0,1.0025,264.735,1.613472
1,psychoanalytic_psychotherapy,2010-2025,mental health,terms_bigram,432,11732,70,308,16.2037,2.6253,13.5784,6.1923,57.880395
2,psychoanalytic_psychotherapy,2010-2025,corresponding author,terms_bigram,432,11732,31,0,7.1759,0.0,7.1759,1707.1109,24.869864
3,psychoanalytic_psychotherapy,2010-2025,personality disorder,terms_bigram,432,11732,29,111,6.713,0.9461,5.7668,7.1692,19.614136
4,psychoanalytic_psychotherapy,2010-2025,national health,terms_bigram,432,11732,26,22,6.0185,0.1875,5.831,31.9142,19.218016
5,psychoanalytic_psychotherapy,2010-2025,health service,terms_bigram,432,11732,26,35,6.0185,0.2983,5.7202,20.2273,18.85281
6,psychoanalytic_psychotherapy,2010-2025,public sector,terms_bigram,432,11732,18,17,4.1667,0.1449,4.0218,28.6454,11.841838
7,psychoanalytic_psychotherapy,2010-2025,dynamic interpersonal,terms_bigram,432,11732,17,2,3.9352,0.017,3.9181,189.679,11.324875
8,psychoanalytic_psychotherapy,2010-2025,health services,terms_bigram,432,11732,17,24,3.9352,0.2046,3.7306,19.355,10.782869
9,psychoanalytic_psychotherapy,2010-2025,personality disorders,terms_bigram,432,11732,19,100,4.3981,0.8524,3.5458,5.2576,10.622203
10,psychoanalytic_psychotherapy,2010-2025,health care,terms_bigram,432,11732,16,32,3.7037,0.2728,3.4309,13.7569,9.7206
11,psychoanalytic_psychotherapy,2010-2025,service nhs,terms_bigram,432,11732,15,2,3.4722,0.017,3.4552,168.0014,9.579779
12,psychoanalytic_psychotherapy,2010-2025,tavi-port nhs,terms_bigram,432,11732,15,14,3.4722,0.1193,3.3529,28.9658,9.296186
13,psychoanalytic_psychotherapy,2010-2025,available review,terms_bigram,432,11732,14,0,3.2407,0.0,3.2407,785.8129,8.776089
14,psychoanalytic_psychotherapy,2010-2025,books available,terms_bigram,432,11732,14,0,3.2407,0.0,3.2407,785.8129,8.776089
15,psychoanalytic_psychotherapy,2010-2025,paperback isbn,terms_bigram,432,11732,13,0,3.0093,0.0,3.0093,731.6189,7.941608
16,psychoanalytic_psychotherapy,2010-2025,interpersonal dit,terms_bigram,432,11732,13,1,3.0093,0.0085,3.0007,243.873,7.919113
17,psychoanalytic_psychotherapy,2010-2025,publications received,terms_bigram,432,11732,13,8,3.0093,0.0682,2.9411,43.0364,7.761652
18,psychoanalytic_psychotherapy,2010-2025,borderline personality,terms_bigram,432,11732,15,91,3.4722,0.7757,2.6966,4.5902,7.476468
19,psychoanalytic_psychotherapy,2010-2025,carried out,terms_bigram,432,11732,15,108,3.4722,0.9206,2.5517,3.871,7.074712
20,psychoanalytic_psychotherapy,2010-2025,jessica kingsley,terms_bigram,432,11732,12,3,2.7778,0.0256,2.7522,96.775,7.059271
21,psychoanalytic_psychotherapy,2010-2025,review books,terms_bigram,432,11732,12,13,2.7778,0.1108,2.667,25.0898,6.840642
22,psychoanalytic_psychotherapy,2010-2025,therapeutic relationship,terms_bigram,432,11732,15,125,3.4722,1.0655,2.4068,3.3466,6.672956
23,psychoanalytic_psychotherapy,2010-2025,jeremy clarke,terms_bigram,432,11732,11,0,2.5463,0.0,2.5463,623.2309,6.327309
24,psychoanalytic_psychotherapy,2010-2025,karnac books,terms_bigram,432,11732,11,8,2.5463,0.0682,2.4781,36.6606,6.157864
25,psychoanalytic_psychotherapy,2010-2025,qualitative study,terms_bigram,432,11732,11,24,2.5463,0.2046,2.3417,12.719,5.818974
26,psychoanalytic_psychotherapy,2010-2025,clarke jeremy,terms_bigram,432,11732,10,0,2.3148,0.0,2.3148,569.037,5.550684
27,psychoanalytic_psychotherapy,2010-2025,empirical studies,terms_bigram,432,11732,11,37,2.5463,0.3154,2.2309,8.3097,5.543627
28,psychoanalytic_psychotherapy,2010-2025,journal child,terms_bigram,432,11732,10,3,2.3148,0.0256,2.2892,81.291,5.489367
29,psychoanalytic_psychotherapy,2010-2025,evidence base,terms_bigram,432,11732,10,5,2.3148,0.0426,2.2722,51.7306,5.448489
30,psychoanalytic_psychotherapy,2010-2025,dublin ireland,terms_bigram,432,11732,10,5,2.3148,0.0426,2.2722,51.7306,5.448489
31,psychoanalytic_psychotherapy,2010-2025,primary care,terms_bigram,432,11732,10,10,2.3148,0.0852,2.2296,27.097,5.346294
32,psychoanalytic_psychotherapy,2010-2025,alessandra lemma,terms_bigram,432,11732,10,21,2.3148,0.179,2.1358,13.2334,5.121466
33,psychoanalytic_psychotherapy,2010-2025,any time,terms_bigram,432,11732,10,29,2.3148,0.2472,2.0676,9.6447,4.957955
34,psychoanalytic_psychotherapy,2010-2025,kingsley publishers,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
35,psychoanalytic_psychotherapy,2010-2025,nhs net,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
36,psychoanalytic_psychotherapy,2010-2025,below former,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
37,psychoanalytic_psychotherapy,2010-2025,proposals contain,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
38,psychoanalytic_psychotherapy,2010-2025,need pay,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
39,psychoanalytic_psychotherapy,2010-2025,entry fee,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
40,psychoanalytic_psychotherapy,2010-2025,proposals submissions,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
41,psychoanalytic_psychotherapy,2010-2025,encourage enter,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
42,psychoanalytic_psychotherapy,2010-2025,enter competitions,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
43,psychoanalytic_psychotherapy,2010-2025,evidence-based study,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
44,psychoanalytic_psychotherapy,2010-2025,best proposals,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
45,psychoanalytic_psychotherapy,2010-2025,journals european,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
46,psychoanalytic_psychotherapy,2010-2025,essential criteria,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
47,psychoanalytic_psychotherapy,2010-2025,wished competition,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
48,psychoanalytic_psychotherapy,2010-2025,evidence-based empirical,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
49,psychoanalytic_psychotherapy,2010-2025,member pay,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
50,psychoanalytic_psychotherapy,2010-2025,out plan,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
51,psychoanalytic_psychotherapy,2010-2025,prizes evidence-based,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
52,psychoanalytic_psychotherapy,2010-2025,via entry,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
53,psychoanalytic_psychotherapy,2010-2025,prize proposal,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
54,psychoanalytic_psychotherapy,2010-2025,completed accepted,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
55,psychoanalytic_psychotherapy,2010-2025,studies eligible,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
56,psychoanalytic_psychotherapy,2010-2025,submissions proposals,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
57,psychoanalytic_psychotherapy,2010-2025,approved stage,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
58,psychoanalytic_psychotherapy,2010-2025,competition evidence-based,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
59,psychoanalytic_psychotherapy,2010-2025,members need,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
60,psychoanalytic_psychotherapy,2010-2025,winners announced,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
61,psychoanalytic_psychotherapy,2010-2025,ensure meets,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
62,psychoanalytic_psychotherapy,2010-2025,proposal must,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
63,psychoanalytic_psychotherapy,2010-2025,prize chair,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
64,psychoanalytic_psychotherapy,2010-2025,membership access,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
65,psychoanalytic_psychotherapy,2010-2025,entries via,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
66,psychoanalytic_psychotherapy,2010-2025,proposals evidence-based,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
67,psychoanalytic_psychotherapy,2010-2025,study prizes,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
68,psychoanalytic_psychotherapy,2010-2025,study proposals,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
69,psychoanalytic_psychotherapy,2010-2025,competitions open,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
70,psychoanalytic_psychotherapy,2010-2025,membership entry,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
71,psychoanalytic_psychotherapy,2010-2025,evidence-based study-prize,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
72,psychoanalytic_psychotherapy,2010-2025,criteria returned,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
73,psychoanalytic_psychotherapy,2010-2025,trainees enter,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
74,psychoanalytic_psychotherapy,2010-2025,plan meets,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
75,psychoanalytic_psychotherapy,2010-2025,winner ensure,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
76,psychoanalytic_psychotherapy,2010-2025,via membership,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
77,psychoanalytic_psychotherapy,2010-2025,meets essential,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
78,psychoanalytic_psychotherapy,2010-2025,child competition,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
79,psychoanalytic_psychotherapy,2010-2025,fee entitles,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
80,psychoanalytic_psychotherapy,2010-2025,fee trainees,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
81,psychoanalytic_psychotherapy,2010-2025,practitioners enter,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
82,psychoanalytic_psychotherapy,2010-2025,stage winner,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
83,psychoanalytic_psychotherapy,2010-2025,returned advice,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
84,psychoanalytic_psychotherapy,2010-2025,prize want,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
85,psychoanalytic_psychotherapy,2010-2025,enter existing,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
86,psychoanalytic_psychotherapy,2010-2025,contain plan,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
87,psychoanalytic_psychotherapy,2010-2025,initial entry,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
88,psychoanalytic_psychotherapy,2010-2025,anyone acp,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
89,psychoanalytic_psychotherapy,2010-2025,prize winners,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
90,psychoanalytic_psychotherapy,2010-2025,pay any,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
91,psychoanalytic_psychotherapy,2010-2025,entries meet,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
92,psychoanalytic_psychotherapy,2010-2025,criteria below,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
93,psychoanalytic_psychotherapy,2010-2025,existing acp,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
94,psychoanalytic_psychotherapy,2010-2025,members joint,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
95,psychoanalytic_psychotherapy,2010-2025,competition study,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
96,psychoanalytic_psychotherapy,2010-2025,study-prize evidence-based,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
97,psychoanalytic_psychotherapy,2010-2025,entries submitted,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
98,psychoanalytic_psychotherapy,2010-2025,stage enter,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
99,psychoanalytic_psychotherapy,2010-2025,enter anyone,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
100,psychoanalytic_psychotherapy,2010-2025,want encourage,terms_bigram,432,11732,9,0,2.0833,0.0,2.0833,514.843,4.797052
